trip_duration_days,miles_traveled,total_receipts_amount,expected_output,miles_per_day,receipts_per_day,reimbursement_per_day,efficiency_category,trip_length_category,mileage_tier,effective_mileage_rate,receipt_tier,base_per_diem,residual_after_per_diem
11,913.0,2253.41,1758.56,83.0,204.85545454545453,159.86909090909091,Low,Very_Long,600-1000,1.9261336254107337,Very_High,1100,658.56
14,805.0,834.06,1683.49,57.5,59.575714285714284,120.24928571428572,Low,Very_Long,600-1000,2.0912919254658386,High,1400,283.49
5,905.0,2317.31,1691.38,181.0,463.462,338.276,Sweet_Spot,Medium,600-1000,1.8689281767955803,Very_High,500,1191.38
10,728.0,226.53,1060.47,72.8,22.653,106.047,Low,Very_Long,600-1000,1.4566895604395604,Medium,1000,60.47000000000003
4,842.0,893.25,1324.64,210.5,223.3125,331.16,Sweet_Spot,Medium,600-1000,1.573206650831354,High,400,924.6400000000001
5,117.0,953.06,1116.8,23.4,190.612,223.35999999999999,Low,Medium,100-300,9.545299145299145,High,500,616.8
12,307.0,957.17,1432.75,25.583333333333332,79.76416666666667,119.39583333333333,Low,Very_Long,300-600,4.666938110749186,High,1200,232.75
9,51.0,314.81,704.94,5.666666666666667,34.97888888888889,78.32666666666667,Low,Very_Long,0-100,13.822352941176472,Medium,900,-195.05999999999995
7,1071.0,841.11,1699.9,153.0,120.15857142857143,242.84285714285716,Low,Long,1000+,1.5872082166199815,High,700,999.9000000000001
13,922.0,1510.22,1967.87,70.92307692307692,116.17076923076924,151.37461538461537,Low,Very_Long,600-1000,2.134349240780911,Very_High,1300,667.8699999999999
8,867.0,2373.39,1747.22,108.375,296.67375,218.4025,Low,Very_Long,600-1000,2.0152479815455595,Very_High,800,947.22
11,1013.0,1483.3,1952.8,92.0909090909091,134.84545454545454,177.52727272727273,Low,Very_Long,1000+,1.9277393879565645,Very_High,1100,852.8
6,1148.0,1525.81,1776.48,191.33333333333334,254.30166666666665,296.08,Sweet_Spot,Long,1000+,1.5474564459930313,Very_High,600,1176.48
12,158.0,2195.67,1625.46,13.166666666666666,182.9725,135.455,Low,Very_Long,100-300,10.287721518987341,Very_High,1200,425.46000000000004
5,1010.0,2054.21,1810.37,202.0,410.842,362.07399999999996,Sweet_Spot,Medium,1000+,1.7924455445544554,Very_High,500,1310.37
1,682.0,1517.04,1376.04,682.0,1517.04,1376.04,High,Short,600-1000,2.0176539589442815,Very_High,100,1276.04
5,14.0,78.33,406.7,2.8,15.666,81.34,Low,Medium,0-100,29.05,Low,500,-93.30000000000001
6,1203.0,1900.48,1972.88,200.5,316.74666666666667,328.81333333333333,Sweet_Spot,Long,1000+,1.6399667497921864,Very_High,600,1372.88
4,810.0,1852.31,1575.87,202.5,463.0775,393.9675,Sweet_Spot,Medium,600-1000,1.9455185185185184,Very_High,400,1175.87
3,760.0,2073.25,1522.45,253.33333333333334,691.0833333333334,507.48333333333335,High,Short,600-1000,2.003223684210526,Very_High,300,1222.45
7,868.0,625.09,1403.48,124.0,89.29857142857144,200.49714285714285,Low,Long,600-1000,1.6169124423963135,High,700,703.48
7,205.0,103.31,683.1,29.285714285714285,14.758571428571429,97.58571428571429,Low,Long,100-300,3.33219512195122,Low,700,-16.899999999999977
5,387.0,1882.35,1588.8,77.4,376.46999999999997,317.76,Low,Medium,300-600,4.105426356589147,Very_High,500,1088.8
11,447.0,130.07,852.02,40.63636363636363,11.824545454545454,77.45636363636363,Low,Very_Long,300-600,1.9060850111856822,Low,1100,-247.98000000000002
9,482.0,1348.44,1633.26,53.55555555555556,149.82666666666668,181.47333333333333,Low,Very_Long,300-600,3.38850622406639,Very_High,900,733.26
7,15.0,2436.67,1459.63,2.142857142857143,348.0957142857143,208.51857142857145,Low,Long,0-100,97.30866666666667,Very_High,700,759.6300000000001
10,955.0,1182.33,1950.3,95.5,118.23299999999999,195.03,Low,Very_Long,600-1000,2.042198952879581,High,1000,950.3
5,41.0,2314.68,1500.28,8.2,462.936,300.056,Low,Medium,0-100,36.59219512195122,Very_High,500,1000.28
2,1189.0,1164.74,1666.52,594.5,582.37,833.26,High,Short,1000+,1.40161480235492,High,200,1466.52
2,762.0,519.74,752.69,381.0,259.87,376.345,High,Short,600-1000,0.9877821522309712,Medium,200,552.69
10,895.0,937.46,1714.8,89.5,93.74600000000001,171.48,Low,Very_Long,600-1000,1.915977653631285,High,1000,714.8
13,858.0,2258.01,1889.71,66.0,173.69307692307694,145.3623076923077,Low,Very_Long,600-1000,2.2024592074592073,Very_High,1300,589.71
11,650.0,524.8,1179.09,59.09090909090909,47.709090909090904,107.19,Low,Very_Long,600-1000,1.8139846153846153,Medium,1100,79.08999999999992
4,198.0,2106.63,1450.67,49.5,526.6575,362.6675,Low,Medium,100-300,7.326616161616162,Very_High,400,1050.67
1,791.0,1927.75,1419.88,791.0,1927.75,1419.88,High,Short,600-1000,1.7950442477876107,Very_High,100,1319.88
14,1020.0,1201.75,2337.73,72.85714285714286,85.83928571428571,166.9807142857143,Low,Very_Long,1000+,2.2918921568627453,Very_High,1400,937.73
12,59.0,2247.39,1629.92,4.916666666666667,187.2825,135.82666666666668,Low,Very_Long,0-100,27.625762711864407,Very_High,1200,429.9200000000001
8,626.0,545.84,1142.89,78.25,68.23,142.86125,Low,Very_Long,600-1000,1.8257028753993612,Medium,800,342.8900000000001
5,57.0,559.05,639.73,11.4,111.80999999999999,127.946,Low,Medium,0-100,11.223333333333334,Medium,500,139.73000000000002
5,908.0,716.7,1375.88,181.6,143.34,275.17600000000004,Sweet_Spot,Medium,600-1000,1.515286343612335,High,500,875.8800000000001
13,8.0,78.44,713.71,0.6153846153846154,6.033846153846154,54.900769230769235,Low,Very_Long,0-100,89.21375,Low,1300,-586.29
11,684.0,672.51,1487.93,62.18181818181818,61.13727272727272,135.26636363636365,Low,Very_Long,600-1000,2.1753362573099415,High,1100,387.93000000000006
4,180.0,2365.46,1443.02,45.0,591.365,360.755,Low,Medium,100-300,8.016777777777778,Very_High,400,1043.02
13,511.0,1628.33,1915.79,39.30769230769231,125.25615384615384,147.36846153846153,Low,Very_Long,300-600,3.749099804305284,Very_High,1300,615.79
4,231.0,20.39,499.26,57.75,5.0975,124.815,Low,Medium,100-300,2.1612987012987013,Very_Low,400,99.25999999999999
9,1139.0,1973.31,1759.33,126.55555555555556,219.25666666666666,195.4811111111111,Low,Very_Long,1000+,1.5446268656716418,Very_High,900,859.3299999999999
9,578.0,1167.71,1587.21,64.22222222222223,129.74555555555557,176.35666666666668,Low,Very_Long,300-600,2.7460380622837373,High,900,687.21
14,530.0,2028.06,2079.14,37.857142857142854,144.86142857142858,148.51,Low,Very_Long,300-600,3.922905660377358,Very_High,1400,679.1399999999999
7,316.0,141.89,837.8,45.142857142857146,20.27,119.68571428571428,Low,Long,300-600,2.65126582278481,Low,700,137.79999999999995
2,897.0,2382.39,1437.95,448.5,1191.195,718.975,High,Short,600-1000,1.6030657748049053,Very_High,200,1237.95
12,121.0,608.92,1033.44,10.083333333333334,50.74333333333333,86.12,Low,Very_Long,100-300,8.540826446280992,High,1200,-166.55999999999995
4,764.0,1417.94,1682.1,191.0,354.485,420.525,Sweet_Spot,Medium,600-1000,2.201701570680628,Very_High,400,1282.1
11,663.0,2141.08,1715.29,60.27272727272727,194.64363636363635,155.93545454545455,Low,Very_Long,600-1000,2.587164404223228,Very_High,1100,615.29
3,91.0,1640.15,1338.3,30.333333333333332,546.7166666666667,446.09999999999997,Low,Short,0-100,14.706593406593406,Very_High,300,1038.3
1,1035.0,1289.84,1317.33,1035.0,1289.84,1317.33,High,Short,1000+,1.2727826086956522,Very_High,100,1217.33
7,125.0,193.62,616.24,17.857142857142858,27.66,88.03428571428572,Low,Long,100-300,4.92992,Low,700,-83.75999999999999
12,437.0,639.96,1183.74,36.416666666666664,53.330000000000005,98.645,Low,Very_Long,300-600,2.708787185354691,High,1200,-16.25999999999999
4,84.0,2243.12,1392.1,21.0,560.78,348.025,Low,Medium,0-100,16.572619047619046,Very_High,400,992.0999999999999
5,716.0,1316.6,1686.98,143.2,263.32,337.396,Low,Medium,600-1000,2.356117318435754,Very_High,500,1186.98
12,18.0,2461.37,1556.78,1.5,205.11416666666665,129.73166666666665,Low,Very_Long,0-100,86.48777777777778,Very_High,1200,356.78
3,560.0,1664.15,1419.48,186.66666666666666,554.7166666666667,473.16,Sweet_Spot,Short,300-600,2.5347857142857144,Very_High,300,1119.48
3,504.0,63.39,568.17,168.0,21.13,189.39,Low,Short,300-600,1.1273214285714286,Low,300,268.16999999999996
5,1126.0,664.9,1336.74,225.2,132.98,267.348,High,Medium,1000+,1.187158081705151,High,500,836.74
1,1092.0,390.55,589.11,1092.0,390.55,589.11,High,Short,1000+,0.539478021978022,Medium,100,489.11
11,273.0,502.37,862.61,24.818181818181817,45.67,78.41909090909091,Low,Very_Long,100-300,3.1597435897435897,Medium,1100,-237.39
4,6.0,458.7,459.21,1.5,114.675,114.8025,Low,Medium,0-100,76.535,Medium,400,59.20999999999998
1,620.0,490.45,678.74,620.0,490.45,678.74,High,Short,600-1000,1.094741935483871,Medium,100,578.74
5,659.0,2083.15,1645.06,131.8,416.63,329.012,Low,Medium,600-1000,2.496297420333839,Very_High,500,1145.06
12,353.0,2150.17,1765.67,29.416666666666668,179.18083333333334,147.13916666666668,Low,Very_Long,300-600,5.001898016997167,Very_High,1200,565.6700000000001
13,618.0,1982.27,2000.39,47.53846153846154,152.4823076923077,153.87615384615384,Low,Very_Long,600-1000,3.236877022653722,Very_High,1300,700.3900000000001
2,1158.0,2355.92,1528.91,579.0,1177.96,764.455,High,Short,1000+,1.3203022452504318,Very_High,200,1328.91
3,512.0,1251.6,1360.76,170.66666666666666,417.2,453.58666666666664,Low,Short,300-600,2.657734375,Very_High,300,1060.76
5,840.0,941.55,1676.48,168.0,188.31,335.296,Low,Medium,600-1000,1.995809523809524,High,500,1176.48
7,1086.0,2319.81,1858.36,155.14285714285714,331.40142857142854,265.47999999999996,Low,Long,1000+,1.711197053406998,Very_High,700,1158.36
13,1152.0,864.45,1797.14,88.61538461538461,66.49615384615385,138.24153846153848,Low,Very_Long,1000+,1.5600173611111112,High,1300,497.1400000000001
4,840.0,1375.42,1580.95,210.0,343.855,395.2375,Sweet_Spot,Medium,600-1000,1.8820833333333333,Very_High,400,1180.95
4,724.0,89.99,667.98,181.0,22.4975,166.995,Sweet_Spot,Medium,600-1000,0.9226243093922653,Low,400,267.98
3,327.0,2141.92,1438.41,109.0,713.9733333333334,479.47,Low,Short,300-600,4.398807339449542,Very_High,300,1138.41
13,1055.0,2005.84,1997.52,81.15384615384616,154.29538461538462,153.6553846153846,Low,Very_Long,1000+,1.8933838862559242,Very_High,1300,697.52
1,931.0,327.97,609.73,931.0,327.97,609.73,High,Short,600-1000,0.6549194414607948,Medium,100,509.73
10,108.0,2181.67,1632.42,10.8,218.167,163.24200000000002,Low,Very_Long,100-300,15.115,Very_High,1000,632.4200000000001
13,1204.0,24.47,1344.17,92.61538461538461,1.8823076923076922,103.39769230769231,Low,Very_Long,1000+,1.116420265780731,Very_Low,1300,44.17000000000007
5,517.0,919.25,1288.31,103.4,183.85,257.662,Low,Medium,300-600,2.491895551257253,High,500,788.31
8,897.0,1536.36,1944.62,112.125,192.045,243.0775,Low,Very_Long,600-1000,2.1679152731326643,Very_High,800,1144.62
12,988.0,2492.79,1753.84,82.33333333333333,207.7325,146.15333333333334,Low,Very_Long,600-1000,1.7751417004048582,Very_High,1200,553.8399999999999
1,1041.0,1630.25,1466.95,1041.0,1630.25,1466.95,High,Short,1000+,1.4091738712776176,Very_High,100,1366.95
10,454.0,2359.42,1619.0,45.4,235.942,161.9,Low,Very_Long,300-600,3.566079295154185,Very_High,1000,619.0
5,406.0,1084.16,1399.39,81.2,216.83200000000002,279.87800000000004,Low,Medium,300-600,3.4467733990147784,High,500,899.3900000000001
4,103.0,1790.07,1394.55,25.75,447.5175,348.6375,Low,Medium,100-300,13.539320388349514,Very_High,400,994.55
11,198.0,269.95,695.66,18.0,24.54090909090909,63.24181818181818,Low,Very_Long,100-300,3.5134343434343434,Medium,1100,-404.34000000000003
4,477.0,18.97,631.5,119.25,4.7425,157.875,Low,Medium,300-600,1.3238993710691824,Very_Low,400,231.5
11,67.0,2455.53,1572.91,6.090909090909091,223.23000000000002,142.9918181818182,Low,Very_Long,0-100,23.476268656716417,Very_High,1100,472.9100000000001
7,789.0,185.73,966.26,112.71428571428571,26.532857142857143,138.03714285714287,Low,Long,600-1000,1.2246641318124207,Low,700,266.26
13,70.0,993.7,1492.02,5.384615384615385,76.43846153846154,114.77076923076923,Low,Very_Long,0-100,21.31457142857143,High,1300,192.01999999999998
12,59.0,858.62,1377.35,4.916666666666667,71.55166666666666,114.77916666666665,Low,Very_Long,0-100,23.344915254237286,High,1200,177.3499999999999
3,1027.0,180.0,804.96,342.3333333333333,60.0,268.32,High,Short,1000+,0.7837974683544304,Low,300,504.96000000000004
3,275.0,543.74,572.73,91.66666666666667,181.24666666666667,190.91,Low,Short,100-300,2.0826545454545453,Medium,300,272.73
12,180.0,384.42,873.97,15.0,32.035000000000004,72.83083333333333,Low,Very_Long,100-300,4.855388888888889,Medium,1200,-326.03
3,334.0,2449.89,1472.53,111.33333333333333,816.63,490.8433333333333,Low,Short,300-600,4.40877245508982,Very_High,300,1172.53
7,759.0,1694.02,1960.92,108.42857142857143,242.00285714285715,280.13142857142856,Low,Long,600-1000,2.5835573122529647,Very_High,700,1260.92
10,174.0,1991.96,1542.4,17.4,199.196,154.24,Low,Very_Long,100-300,8.864367816091955,Very_High,1000,542.4000000000001
1,780.0,366.37,516.69,780.0,366.37,516.69,High,Short,600-1000,0.662423076923077,Medium,100,416.69000000000005
9,934.0,415.5,1208.82,103.77777777777777,46.166666666666664,134.31333333333333,Low,Very_Long,600-1000,1.2942398286937902,Medium,900,308.81999999999994
8,936.0,556.28,1277.26,117.0,69.535,159.6575,Low,Very_Long,600-1000,1.3645940170940172,Medium,800,477.26
1,1002.0,2320.13,1475.4,1002.0,2320.13,1475.4,High,Short,1000+,1.4724550898203594,Very_High,100,1375.4
7,83.0,137.84,482.65,11.857142857142858,19.69142857142857,68.95,Low,Long,0-100,5.815060240963855,Low,700,-217.35000000000002
9,191.0,789.52,1058.5,21.22222222222222,87.72444444444444,117.61111111111111,Low,Very_Long,100-300,5.541884816753926,High,900,158.5
3,280.0,1090.37,1256.92,93.33333333333333,363.45666666666665,418.97333333333336,Low,Short,100-300,4.489,High,300,956.9200000000001
5,644.0,2383.17,1785.53,128.8,476.634,357.106,Low,Medium,600-1000,2.7725621118012422,Very_High,500,1285.53
10,498.0,992.86,1395.03,49.8,99.286,139.503,Low,Very_Long,300-600,2.8012650602409637,High,1000,395.03
4,317.0,1793.28,1518.93,79.25,448.32,379.7325,Low,Medium,300-600,4.7915772870662465,Very_High,400,1118.93
4,1100.0,370.61,860.32,275.0,92.6525,215.08,High,Medium,1000+,0.782109090909091,Medium,400,460.32000000000005
4,263.0,2469.06,1503.98,65.75,617.265,375.995,Low,Medium,100-300,5.718555133079848,Very_High,400,1103.98
4,932.0,1287.34,1513.28,233.0,321.835,378.32,High,Medium,600-1000,1.6236909871244636,Very_High,400,1113.28
14,343.0,2013.4,1839.05,24.5,143.81428571428572,131.3607142857143,Low,Very_Long,300-600,5.361661807580175,Very_High,1400,439.04999999999995
2,274.0,888.24,917.79,137.0,444.12,458.895,Low,Short,100-300,3.349598540145985,High,200,717.79
1,759.0,330.29,500.92,759.0,330.29,500.92,High,Short,600-1000,0.659973649538867,Medium,100,400.92
8,204.0,2178.45,1506.38,25.5,272.30625,188.2975,Low,Very_Long,100-300,7.38421568627451,Very_High,800,706.3800000000001
10,396.0,2068.65,1556.68,39.6,206.865,155.668,Low,Very_Long,300-600,3.9310101010101013,Very_High,1000,556.6800000000001
6,840.0,870.82,1496.46,140.0,145.13666666666668,249.41,Low,Long,600-1000,1.7815,High,600,896.46
7,756.0,1473.59,1961.96,108.0,210.51285714285714,280.28000000000003,Low,Long,600-1000,2.5951851851851853,Very_High,700,1261.96
4,1048.0,279.75,780.15,262.0,69.9375,195.0375,High,Medium,1000+,0.7444179389312977,Medium,400,380.15
9,800.0,39.96,1158.68,88.88888888888889,4.44,128.74222222222224,Low,Very_Long,600-1000,1.44835,Very_Low,900,258.68000000000006
3,240.0,1895.67,1386.33,80.0,631.89,462.10999999999996,Low,Short,100-300,5.776375,Very_High,300,1086.33
13,997.0,920.48,2124.16,76.6923076923077,70.80615384615385,163.39692307692306,Low,Very_Long,600-1000,2.1305516549648944,High,1300,824.1599999999999
2,826.0,2163.39,1523.26,413.0,1081.695,761.63,High,Short,600-1000,1.844140435835351,Very_High,200,1323.26
6,194.0,914.25,1168.72,32.333333333333336,152.375,194.78666666666666,Low,Long,100-300,6.024329896907217,High,600,568.72
4,333.0,1934.76,1467.52,83.25,483.69,366.88,Low,Medium,300-600,4.406966966966967,Very_High,400,1067.52
8,1053.0,1864.01,1794.57,131.625,233.00125,224.32125,Low,Very_Long,1000+,1.7042450142450143,Very_High,800,994.5699999999999
12,466.0,1291.33,1770.37,38.833333333333336,107.61083333333333,147.53083333333333,Low,Very_Long,300-600,3.7990772532188837,Very_High,1200,570.3699999999999
8,916.0,2417.62,1755.05,114.5,302.2025,219.38125,Low,Very_Long,600-1000,1.9159934497816593,Very_High,800,955.05
11,322.0,1251.3,1732.46,29.272727272727273,113.75454545454545,157.49636363636364,Low,Very_Long,300-600,5.380310559006212,Very_High,1100,632.46
13,11.0,1114.96,1555.48,0.8461538461538461,85.76615384615386,119.65230769230769,Low,Very_Long,0-100,141.40727272727273,High,1300,255.48000000000002
7,250.0,364.79,718.71,35.714285714285715,52.112857142857145,102.67285714285715,Low,Long,100-300,2.8748400000000003,Medium,700,18.710000000000036
5,247.0,296.51,594.93,49.4,59.302,118.98599999999999,Low,Medium,100-300,2.4086234817813765,Medium,500,94.92999999999995
14,1158.0,2104.61,1899.69,82.71428571428571,150.32928571428573,135.69214285714287,Low,Very_Long,1000+,1.6404922279792746,Very_High,1400,499.69000000000005
11,1095.0,1071.83,2159.33,99.54545454545455,97.43909090909091,196.30272727272725,Low,Very_Long,1000+,1.9719908675799087,High,1100,1059.33
11,1149.0,270.81,1284.51,104.45454545454545,24.61909090909091,116.77363636363636,Low,Very_Long,1000+,1.1179373368146215,Medium,1100,184.51
9,14.0,1057.38,1372.31,1.5555555555555556,117.48666666666668,152.4788888888889,Low,Very_Long,0-100,98.02214285714285,High,900,472.30999999999995
4,184.0,983.77,1202.69,46.0,245.9425,300.6725,Low,Medium,100-300,6.536358695652174,High,400,802.69
6,135.0,2488.22,1561.2,22.5,414.7033333333333,260.2,Low,Long,100-300,11.564444444444446,Very_High,600,961.2
5,717.0,1508.97,1722.49,143.4,301.794,344.498,Low,Medium,600-1000,2.402357043235704,Very_High,500,1222.49
1,389.0,1964.96,1228.94,389.0,1964.96,1228.94,High,Short,300-600,3.159228791773779,Very_High,100,1128.94
3,1136.0,1296.54,1536.6,378.6666666666667,432.18,512.1999999999999,High,Short,1000+,1.3526408450704224,Very_High,300,1236.6
13,145.0,2202.42,1716.13,11.153846153846153,169.41692307692307,132.01000000000002,Low,Very_Long,100-300,11.835379310344829,Very_High,1300,416.1300000000001
1,1122.0,861.5,1081.05,1122.0,861.5,1081.05,High,Short,1000+,0.9635026737967914,High,100,981.05
14,383.0,97.95,1203.93,27.357142857142858,6.996428571428572,85.995,Low,Very_Long,300-600,3.143420365535248,Low,1400,-196.06999999999994
1,309.0,1211.37,1110.55,309.0,1211.37,1110.55,High,Short,300-600,3.5940129449838185,Very_High,100,1010.55
14,1090.0,2248.68,1905.5,77.85714285714286,160.61999999999998,136.10714285714286,Low,Very_Long,1000+,1.748165137614679,Very_High,1400,505.5
3,278.0,994.9,1167.78,92.66666666666667,331.6333333333333,389.26,Low,Short,100-300,4.200647482014388,High,300,867.78
7,1109.0,2397.29,1917.57,158.42857142857142,342.46999999999997,273.93857142857144,Low,Long,1000+,1.729098286744815,Very_High,700,1217.57
12,643.0,2194.16,1758.03,53.583333333333336,182.84666666666666,146.5025,Low,Very_Long,600-1000,2.7341057542768272,Very_High,1200,558.03
11,176.0,1050.67,1444.13,16.0,95.51545454545455,131.28454545454545,Low,Very_Long,100-300,8.20528409090909,High,1100,344.1300000000001
7,309.0,1021.75,1309.85,44.142857142857146,145.96428571428572,187.12142857142857,Low,Long,300-600,4.238996763754045,High,700,609.8499999999999
3,992.0,1897.41,1539.0,330.6666666666667,632.47,513.0,High,Short,600-1000,1.5514112903225807,Very_High,300,1239.0
3,175.0,440.19,431.17,58.333333333333336,146.73,143.72333333333333,Low,Short,100-300,2.4638285714285715,Medium,300,131.17000000000002
5,895.0,2329.69,1791.96,179.0,465.938,358.392,Low,Medium,600-1000,2.0021899441340785,Very_High,500,1291.96
8,372.0,348.37,950.24,46.5,43.54625,118.78,Low,Very_Long,300-600,2.5544086021505374,Medium,800,150.24
5,567.0,193.11,718.3,113.4,38.622,143.66,Low,Medium,300-600,1.2668430335097,Low,500,218.29999999999995
8,978.0,710.43,1624.58,122.25,88.80375,203.0725,Low,Very_Long,600-1000,1.661124744376278,High,800,824.5799999999999
1,1082.0,1809.49,446.94,1082.0,1809.49,446.94,High,Short,1000+,0.41306839186691313,Very_High,100,346.94
11,636.0,2238.97,1699.94,57.81818181818182,203.54272727272726,154.54,Low,Very_Long,600-1000,2.672861635220126,Very_High,1100,599.94
6,370.0,315.09,946.39,61.666666666666664,52.51499999999999,157.73166666666665,Low,Long,300-600,2.557810810810811,Medium,600,346.39
8,413.0,222.83,802.95,51.625,27.85375,100.36875,Low,Very_Long,300-600,1.9441888619854724,Medium,800,2.9500000000000455
3,399.0,141.39,546.04,133.0,47.129999999999995,182.01333333333332,Low,Short,300-600,1.3685213032581454,Low,300,246.03999999999996
